"subsampleID","sampleID","uid.x","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","eventID","sampleCode","samplingMethod","totalSampledArea","targetTaxaPresent","adultCount","nymphCount","larvaCount","sampleCondition.x","samplingProtocolVersion","measuredBy","remarks.x","dataQF.x","uid.y","identifiedDate","scientificName","acceptedTaxonID","taxonRank","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","identificationReferences","identificationProtocolVersion","scientificNameAuthorship","sexOrAge","individualCount.x","sampleCondition.y","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName.x","remarks.y","dataQF.y","uid","endDate","testedDate","testingID","batchID","individualCount.y","sampleCondition","testProtocolVersion","testResult","testPathogenName","remarks","testedBy","laboratoryName.y","dataQF","startDate","controlType","criteriaMet"
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","cf338136-6510-41f0-82bd-780949c3fdf5","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.004","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","b7bb7d9d-926c-4114-a55b-24ec3dd0243c","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.006","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","aacb62a0-0502-4f79-8042-b1043218562d","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.013","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","f224d197-3b9a-41d5-85ef-1e3bed31a1e9","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.001","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","17a0887c-55d6-4ca0-b75c-95bb5833721a","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.004","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","da38f588-12aa-4f07-91d5-9a068764f3ac","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","020e5347-66e2-41c4-b8e1-04da97e8f476","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.012","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","b59fa089-0ccd-4d15-827a-24bf70be9172","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.010","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","056c46ea-a9a0-4400-8ec6-cd3828a0257a","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.006","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","afba3587-2856-45c6-8f40-440be87fbe8f","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.009","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","86e2d441-8ace-46d9-9d17-c277a555b154","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.001","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","e0d42fe8-ba16-4138-8837-a259448e2503","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.010","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","ae48de8f-19ec-4d34-a6a2-1d76e99d68a6","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","f2e4bf6a-32bd-422c-a2f7-48308c5a6897","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","ffe041ee-3c64-4e2e-b61b-929d5bd364d0","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.012","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","83fe321f-b250-498c-8067-ce4b8bf160fc","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.015","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","2710421a-fecd-4223-9120-eaa920a2db32","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","55c7ead0-574e-4bfd-8617-bcd8dbf77a23","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.014","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","69faa88d-6465-4558-9658-d9aaa0965e4f","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.016","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
"TALL_001.20140527.AMBAME.N","TALL_001.20140527","405b9910-e4f0-4716-88ac-ff0279efcb7e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-05-27T14:35Z","TALL.2014.21",NA,"drag",160,"Y",2,17,0,"No known compromise","NEON.DOC.014045vD","0JtiNFwhnxvQnvzQuG9MqQ==","","legacyData","ba451988-bdcb-4cdb-bdd6-fdc61c345796","2015-02-02T17:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",17,"OK","90% ethanol","125246",NA,"Philip Panhorst","Georgia Southern University",NA,"","ac115f04-c563-427a-b8fe-9a69440ec265","2014-05-27T15:31Z","2017-03-23","TALL_001.20140527.AMBAME.N.T.012","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","",NA,NA,NA
